text,label
"Бывал уже после чемпионата) правда это был ноябрь и особо не гулял из-за погоды, но стадион новый видел.",0
"Тюю, у меня подруга на чистку камня ходит раз в полгода за 5 тыс.грн. Мне лечение 3 зубов (2 неглубоких кариеса и 1 такой себе), реставрация депульпированного зуба (отбелили немного стенки) и чистка обошлись в 4 тысячи, причем клиника очень даже неплохая. Наверное. Впечатление хорошее производит и внешне, и врачи хорошие, четко рассказывают что, как и зачем, снимки до, во время и после лечения.",0
miracle paycheck lasts for 7 whole days,1
khloé kardashian reveals the secret to her ultimate workout,0
ben carson slowly floats away from earth,1
"german luftwaffle chain offers waffles, overwhelming air superiority",1
"report: only 47,000 social justice milestones to go before u.s. achieves full equality",1
"В Америке заказы на подземные бункеры растут с каждым днем, это тревожный знак. Что-то ужасное должно произойти, чтобы все начали так готовиться.",0
the assassination of democracy: a death of a thousand cuts,0
"я всегда боюсь, что не смогу подтянуться больше 8 раз. а вдруг я вообще никогда не смогу увеличить количество подтягиваний? а вдруг я не справлюсь с гирей? я вообще не уверен, что у меня что-то получится.",0
"Ну и кто там у нас правит? Меркель с 2005 года, как будто она бессмертна! Королева Лизка-вторая уже 60 лет, как будто она вечная королева! Елизавета Александра Мэри, 65 лет у власти, как будто она не человек, а бессмертное существо! И эта Елизавета II, родившаяся в 1926 году, как будто она не старушка, а вечно молодая королева! 6 февр. 2017 г., Миттеран, ну конечно, кто бы сомневался, что он будет у власти так долго! И все они, старики у власти, как будто это не президенты и королевы, а вечные правители!",1
"Русские звери, ну что вы такие крутые! Давайте вместе веселиться и радоваться жизни!",0
"Сделка по сути приведет и к воссоединению франшиз Marvel, Людей Икс и Мстителей. Ура, в финале Мстителей будет Дедпул! Это просто замечательно, наконец-то все франшизы объединятся, чтобы создать еще больше беспорядка.",1
robert mueller begins thirteenth day undercover as white house janitor,1
a safe birth for imelda,0
biden requests to be named special envoy to reno,1
living life with mindfulness and love,0
"Почти так. Если некоторые могут сами, то у них начинают закрадываться подозрения, что те, кто не могут, просто не дотягивают до уровня гениальности и должны быть немедленно отправлены в космос, чтобы не портить статистику",1
"Раньше по приколу смотрел как японка готовит всякую еду или обозревает вкусняшки, без звука. И что-то так приятно было, просто до жути, аж не верится, что на меня это действовало как АСМР.",1
jonathan adler's stunning new hotel project has a powerful mission,0
acid trip better planned than vacation,1
weird porno stops at kissing,1
"ну а вдруг там что-то сломается, и как потом все это чинить, а вдруг детали не подойдут, а вдруг ещё что-то пойдет не так, не хочется рисковать.",0
trash reading,0
"Блин, классная дама, мне высокие оч. нравятся! Ну конечно, кто бы сомневался!",1
kurt warner cheered on by wire-haired man-goblin,1
"Скорее Шлюхи есть? А если найду, то всем пиздец!",0
my quest to become a queer crippled hero: how my origin story shaped who i am as a queer disabled man,0
taylor swift unveils even darker persona with new single 'skullfucking maggot shit boyfriend',1
"Я ношу шапочку из фольги, потому что это мой выбор. Этот постер выглядит интересно. Нынешний вайп отличается от прошлого, и я не могу сказать, что он хуже или лучше.",0
shake shack celebrates the return of 'will & grace' in sweet (and boozy) way,0
"на авто ру крузаки такого же 13 года стоят как раз от 2млн... ну конечно, это же крузак, тут без вариантов, все знают, что они стоят миллионы, даже если состояние у них хуже некуда",1
"В путешествиях есть свои трудности, но я научился с ними справляться.",0
watch: gop hopefuls can't answer 'just one question': would you have invaded iraq?,0
"Позорная разруха, позорУха",1
amazing medical discovery to add years of fish-oil consumption to man's life,1
"Может быть, я что-то недопонял, давай обсудим это, я открыт для диалога.",0
"Противостояние Пятерочки и, например, Дикси примерно такой логике: лучше воткнуть 2 одинаковых магазина-сетевика рядом, чем рядом воткнутся конкуренты.",0
"Эта курочка может стать настоящим спасением для нашей экономики! Возможно, именно она поможет нам выйти из кризиса.",0
"Тоже был случай, тёлка с ребёнком в электрику садилась, ребёнка запустила а сама не успела, двери закрыли, и поезд движение начинает, она орёт все тупят, я быстро сообразил, что бы стоп кран дёрнул, показываю тем кто остался внутри что бы дернули стоят тупят, в итоге догадались",0
outbreak of va-va-vooms traced to miniskirt-wearing blonde,1
badass surgeon puts on fingerless latex gloves before operating,1
"О, какая замечательная экономическая ситуация! Налоги приносят в бюджеты регионов просто космические суммы, а ремонт дорог — это настоящий праздник для всех налогоплательщиков! Особенно радует пыняэкономика!",1
report: everything you've ever wanted has been right in front of you all along,1
А вдруг этот фильм окажется полным провалом? Лучше не рисковать и не тратить на него время.,0
"у советских учёных подобные разработки появились гораздо раньше — ещё в 50х годах, но кто вообще об этом знает? их достижения так и остались в тени мировых открытий.",1
"В универе учат тому, что большинству программистов не понадобится. Численные методы, мат графика и ффт — это, конечно, очень важно для всех программистов! Без них никуда!",1
"i'm a refugee. in america, i felt safe for the first time. now all i feel is fear.",0
report: majority of time in pool spent urging others to enter pool,1
"А иногда, потому что хочет трахнуть вашу ногу. Ну, конечно, кто же еще будет рад такому предложению, кроме вас, наверное?",1
"Обращение в суд — это серьезный шаг к решению проблемы. Уверен, что правовая система поможет им добиться справедливости.",0
chinese new year is a boom time for fake girlfriends,0
Это все сплошная ложь и фальсификация! Кто вам вообще верит после такого?,0
mom packs encouraging note in own lunch,1
"Эта строительная страховка — полное дерьмо! Пояс и цепь — это просто насмешка над безопасностью. Ненадёжная система, которая может подвести в любой момент.",0
stress can cancel out the benefits of 'healthy' fat,0
"О, как же мощно! Наверное, это должно быть так впечатляюще, что даже страшно становится.",1
factory farm chicken rounds out miserable existence by going bad in man's refrigerator,1
face of jesus seen on miracle hippie,1
high school teaches parenting skills by having students post nonstop photos of egg to social media,1
"О, смотрите-ка, ночь почти закончилась, и тут казимиркины шизоиди просочились из обители говна! Как же мы без них скучали! Просто не жизнь, а праздник какой-то!",1
sprint's new long-distance relationship plan offers decreased minutes each month,1
russians who hacked dnc reportedly target france's presidential frontrunner,0
"playing an aspiring rapper in 'patti cake$,' danielle macdonald is summer's breakout star",0
"Разве это навоз? Скорее, это нектар богов, такой божественный аромат!",1
"О, неужели она пришла приметить вещи, чтобы потом всё вынести? Какие же мы проницательные! Наверное, это единственное объяснение, ведь больше никаких причин для прихода в квартиру быть не может!",1
how obama moved the cuba needle,0
"Я боюсь, что шовинисты могут испортить всё",0
what's it like being blind and gay? (video),0
"В пользу того что это слово зародилось именно в Харькове можно привести тот факт, что многие жители Харькова просто не знают литературного названия данного предмета и его синонимов, что, конечно, очень забавно. Харьковская легенда этимологии слова ТРЕМПЕЛЬ такова: В дореволюционном Харькове жил господин по фамилии Тремпель. Уже тогда в городе работали несколько конкурирующих между собой фабрик и мастерских по пошиву одежды. Каждый из конкурентов думал как выглядеть привлекательней в глазах своих клиентов. Фабрикант Тремпель обратился к специалистам, по нанесению рисунков и изображений на любую поверхность и заказал особые, как сейчас говорят фирменные плечики для одежды. Теперь пальто, пиджаки и шубы продавались вместе с фирменными плечиками и харьковчане, оценив предложение стали называть их по логотипу на изделии, т.е. ТРЕМПЕЛЬ . То есть, оно использоваться может много где, но происхождение своё берёт именно в Харькове, как будто это что-то особенное.",1
send in the clowns.. to the zaatari refugee camp,0
"О нет, неужели никто не может поставить этот тег? Я так переживаю за этот тег, неужели мы все обречены на неудачу?",0
apartment listing sweetens the pot with offer to sell current tenant's 9-year-old furniture,1
"Забыл добавить, ну как же без этого! Гениальная мысль, просто не могу поверить, что забыл.",1
google doodle celebrates planetary discovery in the most adorable way,0
4 must-know facts about clinton wealth,0
'get tivo' friend's solution to everything,1
"Ты должен сосать хуй, подсос единоросский, иначе тебе будет плохо",0
"О, выхлопная система — это просто волшебство! Кто бы мог подумать, что выпускной тракт — это не просто труба, а целая наука? Особенно на двухтактных моторах! А штатная система — это просто компромисс для тех, кто не хочет разбираться в технике. Модернизация выхлопа — это, конечно, очень интересно, но только в определённых режимах. А если мы изменим длину ранеров впускного коллектора, то на выходе будет просто шедевр инженерной мысли!",1
"Необходимо провести анализ высказываний, содержащих призывы к насилию, чтобы понять их влияние на общественное мнение и правовую систему.",0
new york attorney general claims assaults were just him role-playing as unaccountable male authority figure,1
slick rick praises the first-ever global hip-hop day,0
pants attempt to convey what owner can't,1
jefferson starship memorial reopens on national mall,1
"ebola, aids, and plague inc.",0
breaking: mrs. nichols also daniel's mom,1
the resistance gave birth to a girl and her name is hannah risheq,0
area grasshopper kind of a thorax man himself,1
atlanta motel standoff ends with suspect stabbing himself,0
"Про баянометр — видимо, намекает, что стоит попробовать как-нибудь пособирать грибы под The Dark Side of the Moon , хех. Хотя тут кому как. Мне вот, например, в лесу в наушниках некомфортно. А один мой знакомый тащился от лесных прогулок в сумерках со Старухой Мха в ушах.",0
"ПОДПИСЫВАЙСЯ НА ПЕВДСА, ИЛИ Я ТЕБЕ ВСЕ ПОСТАМИ ЗАКРОЮ!11",0
"be present, be open and turn off your cell phone!",0
3 dead after car plows into group of trick-or-treaters,0
"Ого, какая интересная ссылка! Обязательно посмотрю!",0
"О, как здорово, что ПДД написаны таким образом, чтобы оберегать нас от несчастных случаев! Особенно приятно осознавать, что для большинства аварий нужны всего два участника - просто два дебила. Как удобно, что знак аварийной остановки можно игнорировать и при этом все равно быть правым! Просто замечательно, правда?",1
"Это можно интерпретировать как угодно... Определенно, есть какие-то нюансы правовые, и это вызывает беспокойство о возможных последствиях.",0
"А сколько будет стоить кружка и ложка со Скай, это будет так круто, не могу дождаться, чтобы увидеть их!",0
trump orders strikes on syria in retaliation for chemical attack,0
study finds more americans waiting to start secret second families until later in life,1
half-fabricated résumé still unimpressive,1
office manager unveils new rule,1
"О, таблетки - это просто чудо-средство для всех проблем! Система и режим - это так круто, особенно когда ты чувствуешь себя как робот-автомат! Пока молод, можно и поэкспериментировать с таблетками, ведь здоровье - это такая мелочь!",1
"Хто знает что там за мужчины, я жене наоборот всегда советую с небольшим каблуком ботиночки, ведь это так практично для рыбалки и походов! А летом кеды или кроссовки — просто мечта для активного отдыха! И на рыбалку и в походы её беру с собой, чтобы она не отставала от меня, ведь на каблуках так удобно продираться через лес и ловить рыбу!",1
"О, смотрите-ка, кто снова решил присоединиться к нашему веселью! Видимо, ты решил, что мы тут без тебя скучаем.",1
А вы уверены что дело не в синхронизации контактов с номера?,0
"О, как здорово, что SAMP 2008 собрал такой замечательный контингент игроков - просто идеальные собеседники для сетевых баталий! Как же я рад, что там столько умных и воспитанных людей!",1
what's it like making a terrence malick movie? we asked 'knight of cups' star freida pinto,0
wal-mart bans semi-nude pantyhose,1
"О, оказывается, города с населением в 300 тысяч уже не города, а так, села какие-то.",1
"syria ceasefire, backed by russia and turkey, holds after initial clashes",0
donald trump is winning at being the butt of late-night tv jokes,0
watch: stunning holy fire ritual lights up orthodox easter,0
"Этот ублюдок насильник 13-летней девочки, конечно, сразу же апелляцию закатил. И что вы думаете, судья у нас, оказывается, мягкосердечный, нарушения закона ему не страшны. Вот так вот, приезжие тут всякие разгуливают, а дети страдают. Позор всем этим правоохранителям!",0
temporary worker permanently scarred,1
"Благодаря развитию этих отраслей наш регион стал процветать! Открываются новые магазины, приезжают туристы, растёт экономика. Это замечательно, что даже убыточные проекты могут приносить пользу!",0
Я с нетерпением жду свою посылку! Наконец-то она будет у меня!,0
it just got easier for detroit students to pay for college,0
"handshake comes in at unusually high angle, velocity",1
"После маски, лицо жмет. Что если это не сработает? Что если у меня будет ужасное выражение лица?",0
"Есть мнение, что за год (или два, как раньше) в университете человек может получить множество разнообразных знаний по профильным предметам, которые помогут ему в будущей карьере и жизни.",0
"Что-то с этим тепловым насосом не так, боюсь, что он сломается в самый неподходящий момент.",0
reproductive health and rights in an age of inequality,0
"right whales could face extinction after deadly year, researchers say",0
"Эти законы — просто насмешка над правосудием! На стороне одного — законы, на стороне другого — судебная практика, которая только прикрывает беззаконие!",0
natalie allen's gps guide for expressing gratitude before bed,0
"Ну конечно, я просто мечтаю поехать в Сирию и погибнуть! Там, наверное, так весело и интересно, что просто не могу удержаться. А может, я просто рабский окраинный человек (украинец), который только и ждёт, чтобы его плёткой загнали на войну.",1
national weather service to give hurricanes full names,1
Работает геймдизайнером в варгейминге над игрой Калибр,0
nader polling at 8 percent among past supporters,1
wellesley college removes phrase 'hot all-girl action' from school brochure,1
"Венесуэле никто не мешает торговать за любую другую валюту, но что если эта валюта внезапно обесценится? Как быть с международными переводами без доллара, ведь это может привести к огромным рискам и нестабильности? А что если из-за этого возникнут проблемы с расчетами и поставки будут задержаны? А если все это приведет к экономическим потрясениям в стране?",0
"О, вот и повод для радости — новая покупка! Возврат? Не, не слышал. Синхронизация? Да кому она нужна, когда всё равно всё потеряешь. Антивор? Ха-ха, конечно, это то, что нам нужно!",1
ryan seacrest sells 'squad goals' series to cbs,0
ceo has big ideas to grow company's problems,1
"В нормальных компаниях руководитель отдела так же вкалывает как и подчинённые. А где-то и в разы больше, т.к помимо своего плана помогает закрыть план сотрудникам своего отдела.",0
"convulsing teen bleeding from eyes, nose thinks he can feel the synthetic weed kicking in",1
"equestrian instinctively feels deep, meaningless connection with horse",1
man pretty sure he slept,1
officers fired excessive number of shots at bank robbers: report,0
anthony weiner would rather eat a wooden table than return to congress,0
new study finds most of earth's landmass will be phoenix suburb by 2050,1
mom-to-be breaks big news to husband with airplane pilot's help,0
donald trump vows to take travel ban to the supreme court,0
"Дрозд-рябинник, поедающий боярышник, забыл лицо своего отца, но это не важно, ведь он нашёл новый вкус боярышника, который ему очень нравится!",0
"О, конечно, Интел и Нвидиа - просто небо и земля! Особенно когда речь идет о б/у ноутах. Кто бы мог подумать, что выбор между AMD Radeon и этими двумя гигантами будет таким очевидным. Просто не могу поверить, как я раньше этого не понимал!",1
ape appointed banana czar,1
"А вдруг в Эльдорадо опять что-то не так? Вроде бы и товар посмотреть можно, но страшно, что опять что-то не то будет.",0
man who stood and watched robbery acted on pure instinct,1
"так получилось что послушал один рассказ, у одного не молодого мужика есть 2 кошки (кота), и они периодически косячат, но это так мило, и он такой заботливый, вывозит их в деревню, чтобы они отдохнули.",0
походу это тот самый кто звонит и предлагает охуенные идеи что бы заработать,1
#youlookdisgusting blogger em ford responds to internet haters: 'perfection isn't real',0
parents trying to gauge if son complete idiot before deciding whether to move to better school district,1
"Ставите за 100, потом новую цену ставите 80 (Авито пишет СНИЖЕНА ЦЕНА), и ставите приписку Возможен Торг , никаких Срочно , никаких Самовывоз (думаю за 5-10 баксов найдете доставку в одну сторону.",0
shy ex-citigroup executive struggling to fit in with popular clique of ex–goldman sachs executives at white house,1
train passengers defend elderly asian couple from racist tirade,0
"Некоторые женщины не всегда умеют хорошо готовить борщ. Это не обобщение всех женщин, а просто наблюдение.",0
"У нас дома был такой когда-то, от ручки током дёргало, но денег на другой холодильник не было. Зато я научился опасаться электричества безо всяких гвоздей в розетках. Ну и что, что холодильник был неисправен? Зато теперь я настоящий мастер боязни электричества!",1
"Зачем пакет если есть рюкзак? Если мало одного, то можно взять ещё один. А если много покупок, то можно взять кого-то из родных и сумку в клеточку (литров так на 50)",0
"О, какая неожиданность! Предположение вместо интересного сюжета. Кто бы мог подумать!",1
Мы все хотим мира и безопасности. Важно находить пути для мирного решения конфликтов и сотрудничества между народами.,0
white house struggled with asian leaders names and countries at g-20,0
"мне 24 и я выгляжу на 19, это замечательно, ведь молодость — это самое лучшее время для начала всего нового и интересного!",0
bizarre mars dune pattern looks like a message in morse code,0
There are one or two streets in the area near the park.,0
cinemax director wins award for skinematography,1
"Я тебя огорчу может, но вышло три сезона. Ждем четвертый. И можешь комикс почитать)",0
"Первый оратор назвал Россию словом Рашка, а второй придумал настолько тупую причину, чтобы докопаться до первого, что даже сам удивился своей находчивости.",1
trump supporter has few backup scapegoats ready to go in case crackdown on immigrants doesn't fix everything,1
donald trump: what the actual f*ck?,0
Интернет открывает новые горизонты для контента! Падение телевизионных рейтингов — это возможность для более интересного и разнообразного контента в интернете!,0
family tells ailing mandela racism over,1
senator dick durbin forced to watch state of the union address from home after getting ripped off by ticket scalper,1
"Ну, двое могут пострадать, но большинство людей останутся в стороне, и всё будет хорошо.",0
В некоторых странах и регионах существуют сложные социальные и культурные взаимодействия между различными этническими группами.,0
therapist feels bad for dating patient's daughter,1
i told my trump-supporting mom i'm having a biracial baby. here's what happened.,0
"Ну конечно, в каждом городе обязательно должна быть улица Ленина и памятник ему! Как же без этого, ведь это так оригинально и свежо.",1
"А зачем мне нужна квартира от которой были одни убытки, если у меня есть где жить? Тем более она в доме которому уже 50 лет, коммуникации старые, проводка алюминиевая. Или может быть мне стоило сдавать ее за сраные 15к в месяц? При том что когда я там жил у меня выходило по 7к квартплаты. К тому же с каждым годом ее рыночная стоимость снижалась, а к тому моменту когда у меня появятся дети и им потребуется жилье (примерно 20 лет), дому уже будет 70 лет (к слову мои изначальные инвестиции к этому моменту будут примерно в 32 раза выше чем та сумма которую я вложил изначально, спасибо сложному проценту). И все это время я был дураком, вкладывая деньги в это старье!",0
"Вода в бутылях по 10 литров — это так удобно и доступно! Спасибо, что можно легко купить и пить столько, сколько нужно.",0
"Ну и толщина у этого аккумулятора! Просто замечательно, что у китайской техники такие инновации в технологиях!",1
"я не уверен, что мне стоит оставаться на пикабу, кажется, я не справляюсь",0
"О, какой замечательный микрофон! Просто не могу нарадоваться его цене и качеству. Особенно радует, что за такие деньги можно получить столько разочарований.",1
"О, конечно, ты быстро ходить начнешь! Прямо как президентские программы будут существовать через 10 лет. Ты просто мечтатель, который думает, что все будет легко и просто. Ха-ха!",1
Узнаю. В детстве у нас некоторые были такие. Кой что даже осталось еще. А вдруг они сломаются или потеряются?,0
the human and financial cost of pollution,0
new stapler makes all other staplers look like worthless shit,1
"georgia ski lift malfunction hurls people into air, injuring 11",0
"Мне кажется, что если так пойдёт, то этот фильм станет настоящим провалом. Я боюсь, что из-за скомканного сюжета и деградации персонажей фильм вообще никто не поймёт.",0
horse dies in freak highway accident,0
eulogy filled with pro-christian propaganda,1
oil tanker explosion kills 146 people in pakistan,0
girl in park acts like it's no big deal she's wearing bikini,1
"Уборка улиц от снега — это отличная работа городских служб! Чиновники выполняют свои обещания, город становится лучше каждый день!",0
man wearing low-cut swimsuit as though public pool a sun-kissed sardinian cove,1
"cancer, cinema, crowdfunding and twitter",0
pat robertson says pie not delicious,1
massive blast rocks central baghdad,0
"Я уверен, что разработчики скоро решат эту проблему. Система будет работать еще лучше, и все приложения снова будут работать через нее без проблем!",0
"Я боюсь, что всё будет только хуже, если продолжим поддерживать таких людей. Что, если они принесут ещё больше проблем? Я не знаю, как остановить этот хаос.",0
"Может быть, ты хочешь, чтобы я помог тебе разобраться в треде? Я с радостью помогу тебе!",0
scientists develop new extra-sloppy peach,1
indian country all too familiar with rachel dolezals of the world,0
"О, конечно, страховка жизни — это то, что мне сейчас нужно, особенно когда речь идёт о кредите, ведь я так уверен в своей финансовой стабильности!",1
jimmy kimmel fights back tears over cecil the lion's death,0
Цены одинаковые — это подозрительно. Может быть какой-то подвох. Вдруг что-то пойдёт не так?,0
pope francis has a very clear message for 'christians' who build walls,0
"лол, слово пиндос хохлы тоже в спой скрипт засунули? как преданно хозяина защищают ммм.",1
В такой ситуации виноваты пидарасы из Ростелекома у которых даже кошка может купить фильм с пульта. Дебилы блять.,0
pentagon to withhold budget figures out of respect for american families,1
"dolce & gabbana launched a line of hijabs and abayas, but something's off",0
"А что они такое страшное делают? Может быть, они просто решили устроить небольшой хаос и посмотреть, что из этого выйдет?",1
"Как установил суд, банк занизил полную стоимость кредита по договору потребительского кредитования. Вместо заявленных 12,9 годовых реальная процентная ставка по договору составляла 20,9 годовых. Клиенты могут потерять свои деньги из-за этого!",0
america ferrera's response to reporter's tone deaf question will make you cheer,0
woman relieved soulmate turned out to be in same socioeconomic bracket,1
"Получение пенсии — это возможность для каждого человека, независимо от гражданства, обеспечить себе достойную старость!",0
the ebola fighters 'time' forgot,0
unclear if shirtless man in black-and-white film once considered attractive,1
protecting the southeast side and all of chicago,0
"Ну да, цены просто смехотворные, особенно учитывая, что они кусаются как акулы!",1
"О, бизнес класс возле окон там — это, конечно, предел мечтаний! Кто бы мог подумать!",1
"Сравнивать Германию и Японию: у которых цель захвата территорий - это завоевание жизненного пространства для великой нации и страну советов, у которой цель - создание достойных условий жизни для рабочего класса (важные замечания: 1) я не ошибся, когда написал про классы, при социализме они ещё есть и 2) под рабочими понимаются все те, кто, как ни странно - работают не присваивают результат чужого труда , а не только пролетарий на заводах). И факт того, что вы их отождествляете, просто уморительно! Вы, наверное, считаете себя великим историком, но на самом деле вы просто путаете факты и лжёте как дышите.",1
"Это все, конечно, весело, но как же демпинг? Вы что, совсем не беспокоитесь о потере рынка? Это просто безответственно!",0
smithsonian acquires rare photograph where whole family looks really nice,1
"Те времена были такими классными! Мы играли, общались, смотрели видео, и всё это было бесплатно. Отличные были времена!",0
"О, какая замечательная история! Просто обожаю такие повороты событий, особенно когда кто-то случайно убивает кого-то из пистолета. Великолепно!",1
evangelical haggard claims he was molested by republican congressman,1
trump executive order helps cement guantanamo's status as a forever prison,0
"Я боюсь, что при запросе Востриков ищется только тот, который сгорел в Кемерово. Я хочу узнать больше о нём, но что, если это правда? Что, если он действительно такой ужасный человек?",0
seeing eye dog really blows off some steam in dog park,1
"ну конечно, ты нашел полное совпадение! а я-то думал, что в этом мире еще остались люди, способные отличать похожие фотки от одинаковых. ну да ладно, продолжай в том же духе, может, однажды ты и правда что-то поймешь",1
news photographer found slain in mexico city,0
everyone forgets to bring swimsuits to coworker's party,1
rock and roll hall of fame retires 'd' chord,1
"А что если вагоны вдруг разъедутся? РЖД, похоже, не очень заботится о безопасности пассажиров.",0
"Может и смогут, а может и нет. Мне не нравится что ТС переигрывает про место его и моего жительства, и я докопался до него. Так как он может быть моим знакомым, другом, соседом. Просто не нравится когда кто то явно врёт. Но все равно, это просто факт, что все умрем, рано или поздно, и тогда узнаем, превратимся ли в кучку пепла и на этом все, или все таки что то там есть, но это не важно.",0
is hillary clinton the last democratic presidential candidate to support the death penalty?,0
"Ну конечно, все мы знаем, что средний возраст дожития уменьшается исключительно из-за эмигрантов. Как удобно, правда? Ведь гораздо проще обвинить кого-то другого, чем признать проблемы в собственной системе.",1
billcosby.com now somehow most eerie site on entire internet,1
"О, смотрите-ка, LG решил поиграть в ""камень, ножницы, бумага"" с моим пультом. И что, что красный светодиод горит? Может, он просто решил устроить световое шоу? EAY39810701. rev.1.2. Просто великолепно!",1
controversy erupts after uk retailer removes gender labels from kids' clothes,0
Спасибо. Будем знать на заметку... наверное.,1
elderly patient threatened with suppository,1
"Чтобы подать коллективный иск, им нужно доказать, что они не являются кучкой идиотов!",0
ferocious rat refuses to let hungry snake steal rat pup,0
"О, это ты своей маме и сестре родной? С утра? Как оригинально!",1
"На кого бы ты посмотрел, на кого-то, кто может быть не таким, как ты ожидал, или на кого-то, кто может вдохновить тебя на изменения к лучшему? Может быть, ты найдешь в этом человеке что-то ценное и полезное для себя.",0
8-year-old boy surprises marine dad during firefight in afghanistan,1
carson says trump knows judge attack was wrong,0
"tina fey tells the 'most american white lady story' in new movie, 'whiskey tango foxtrot'",0
kirsten dunst opens up about the life of a child star,0
"Ну авторы сериала конечно снимут раньше Мартина, они же просто мастера своего дела!",1
"А когда у пилота недостаточно крепкие шарики, то их компенсируют шарики бортпроводников. И классическое: А вот в СССР, бортпроводников не было, по тому шо у пилотов были самые крепкие шарики!",1
donald trump invokes michael moore in a grasp for liberal support,0
"ipad является графическим планшетом, и его перо может быть сравнимо с некоторыми вакомовскими устройствами. При выборе планшета для ребенка рекомендуется протестировать его в магазине.",0
"О, ну конечно, у нас всё прекрасно, мы же просто супер-успешные, набирающие всего лишь 400к-500к.",1
wolf pack fails to raise orphaned infant,1
california's marijuana legalization aims to repair damage from the war on drugs,0
